주소,위도,경도
강원 춘천시 사북면 영서로 4927,38.0470452,127.6442787
강원 춘천시 신북읍 신샘밭로 485,37.9300152,127.7633458
강원 춘천시 효자로 94 ,37.8711964,127.7328755
강원 춘천시 서면 경춘로 1014,37.8269328,127.6201264
강원 춘천시 동면 공단로 107,37.8958358,127.7484796
강원 춘천시 남산면 김유정로 295-4,37.7397028,127.7084334
강원 춘천시 충열로 234 ,37.9139777,127.7396982
강원 춘천시 신동면 한치로 966-176,37.819269,127.701618
강원 춘천시 동내면 영서로 1868,37.8433528,127.7591793
강원 춘천시 중앙로 146,37.8756976,127.7188265
강원 춘천시 김유정로 1863 ,37.8533881,127.7350784
강원 춘천시 공지로 156-3,37.8600023,127.7451965
강원 춘천시 춘천로 22,37.8665784,127.7222504
강원 춘천시 동내면 세실로 20,37.8597474,127.7598311
강원 춘천시 동면 춘천로 469,37.8958236,127.7603793
강원 춘천시 사우4길 10-1 ,37.9042227,127.727117
강원도 춘천시 영서로 3176 ,37.9351363,127.7204762
강원 춘천시  공지로 234-1 ,37.8638038,127.7378199
강원 춘천시 영서로 2109 ,37.8559199,127.737066
강원 춘천시 퇴계로 25,37.8660917,127.724514
강원 춘천시 영서로 2400 ,37.8733258,127.714207
강원 춘천시 동산면 영서로 588,37.757714,127.7789763
강원 춘천시 영서로 2998 ,37.919707,127.7214855
강원 춘천시 퇴계로 231 ,37.8560779,127.7441702
강원 춘천시 경춘로 2365 ,37.8648404,127.7200009
강원 춘천시 영서로 2905 ,37.9114567,127.7220124
강원 춘천시 영서로 2241 ,37.8627513,127.7247594
강원 춘천시 영서로 1923 ,37.847197,127.7549807
강원 춘천시 춘천로 412 ,37.8897503,127.752276
강원 춘천시 춘천로146번길 17-19 ,37.8753366,127.7325047
강원 춘천시 서면 경춘로 583-3,37.8383891,127.5754688
강원 춘천시 남면 충효로 1168,37.7302381,127.5959709
강원 태백시 태백로 892 ,37.1493763,128.9938131
강원 태백시 메밀들1길 18 ,37.095537,129.0150257
강원 태백시 태백로 2124 ,37.1493763,128.9938131
강원 태백시 상장로 88 ,37.1543375,128.9899848
강원 태백시 메밀들1길 136 ,37.094471,129.0270512
강원 태백시 번영로 87 ,37.151633,128.9884084
강원 태백시 태백로 1064 ,37.1493763,128.9938131
강원 태백시 태백로 1571,37.1493763,128.9938131
강원 태백시 태백산로 4162,37.12274379999999,128.8993129
강원 태백시 강원남부로 302 ,37.1704465,129.0217177
강원 태백시 동태백로 450 ,37.1171576,129.0392096
강원 태백시 장성로 7 ,37.1040096,129.0084201
강원 태백시 태백로 708 ,37.1493763,128.9938131
강원 태백시 태백로 1186 ,37.1493763,128.9938131
강원 태백시 태백로 437 ,37.1493763,128.9938131
강원 태백시 강원남부로 143 ,37.1735416,129.0081735
강원 태백시 강원남부로 459 ,37.1681833,129.0356967
강원 태백시 황지로 234 ,37.1777621,128.9864672
강원 평창군 봉평면 기풍로 188,37.618986,128.3765896
강원 평창군 평창읍 평창중앙로 179,37.3735565,128.3937317
강원 평창군 진부면 진부중앙로 26,37.6342104,128.5563772
강원 평창군 대관령면 경강로 5167,37.676725,128.647686
강원 평창군 미탄면 서동로 4044,37.3298324,128.5303434
강원 평창군 대화면 평창대로 572,37.4729407,128.4478011
강원 평창군 대관령면 솔봉로 191,37.6704398,128.6670527
강원 평창군 평창읍 평창강로 810,37.3209792,128.3702414
강원 평창군 방림면 서동로 1141,37.4311138,128.374608
강원 평창군 대화면 평창대로 1416,37.54257279999999,128.4514209
강원 평창군 방림면 서동로 310,37.43012239999999,128.2889415
강원 평창군 봉평면 태기로 367,37.5726112,128.3431033
강원 평창군 봉평면 경강로 1233,37.5964149,128.3828696
강원 평창군 대화면 평창대로 1293,37.5324257,128.4556706
강원도 평창군 대화면 대화중앙로 153,37.5028496,128.454776
강원 평창군 평창읍 평창중앙로 89,37.3698809,128.3950787
강원 평창군 진부면 경강로 4078,37.6667126,128.589667
강원 평창군 대관령면 올림픽로 41,37.6751713,128.7007422
강원 평창군 진부면진고개로 3,37.6682745,128.5933769
강원 평창군 용평면 운두령로 13,37.6387069,128.4959133
강원 평창군 용평면 경강로 1646,37.585235,128.4149882
강원 평창군 평창읍 서동로 2014,37.3966044,128.4065877
강원 평창군 진부면 진부중앙로 15,37.6338318,128.5546998
강원 평창군 진부면 진부중앙로 184-1,37.6467915,128.5645882
강원 평창군 대관령면 경강로 5101,37.68692619999999,128.695423
강원 평창군 진부면 경강로 3406,37.640068,128.5428758
강원 평창군 진부면 오대천로 1793,37.616586,128.5461225
강원 평창군 진부면 진부중앙로 94,37.6390907,128.5607069
강원 평창군 용평면 경강로 2159-58,37.6055435,128.4535702
강원 평창군 용평면 탑거리길 63,37.610312,128.4630783
강원도 평창군 평창읍 서동로 2569 ,37.3678233,128.4026728
강원 평창군 방림면 서동로 1551,37.4307218,128.415075
강원 평창군 대관령면 경강로 5191,37.6799762,128.6998895
강원 평창군 대관령면 대관령로 74,37.6731997,128.7043943
강원 평창군 봉평면 진조길 57,37.5600712,128.34612
강원 홍천군 북방면 도사곡길 223,37.7126773,127.8271601
강원 홍천군 홍천읍 설악로 1762,37.6893748,127.8839747
강원 홍천군 화촌면 가락재로 1062,37.7759452,127.9119632
강원 홍천군 내면 구룡령로 5263,37.7735143,128.3740678
강원 홍천군 내촌면 도관길 12,37.8161611,128.089426
강원 홍천군 북방면 영서로 2884,37.7178538,127.8399248
강원 홍천군 홍천읍 영서로 1802,37.6369239,127.8924654
강원 홍천군 홍천읍 무궁화로 62,37.6842146,127.8755933
강원 홍천군 두촌면 설악로 3859,37.8399414,128.0169255
강원도 홍천군 화촌면 설악로 2696,37.7538559,127.9500759
강원 홍천군 화촌면 구룡령로 1399,37.7441988,128.0791668
강원 홍천군 남면 설악로 384,37.6197767,127.7762837
강원 홍천군 남면 남노일로 226,37.6377845,127.7725699
강원 홍천군 홍천읍 설악로 1277,37.6893748,127.8839747
강원 홍천군 두촌면 설악로 4441,37.88671739999999,128.0264769
강원 홍천군 내촌면 아홉사리로 1053,37.8161379,128.0816072
강원 홍천군 북방면 영서로 2903,37.7188483,127.8384174
강원 홍천군 서면 한서로 1917,37.6572551,127.613972
강원 홍천군 내면 구룡령로 6928,37.7735143,128.3740678
강원 홍천군 서석면 구룡령로 2491,37.7141506,128.1823302
강원 홍천군 서면 팔봉산로 545,37.6789774,127.6692331
강원 홍천군 남면 시동로 62,37.5964832,127.8180223
강원 홍천군 홍천읍 홍천로 440,37.6926473,127.8927433
강원 홍천군 홍천읍 설악로 951,37.6893748,127.8839747
강원 홍천군 화촌면 구룡령로 10,37.7472323,127.9477859
강원 홍천군 남면 시동로 434,37.5972002,127.8067012
강원 홍천군 서석면 구룡령로 2704,37.7055873,128.2031258
강원 홍천군 영귀미면 공작산로 487,37.6779516,127.9338924
강원 홍천군 내면 운두령로 1165,37.7569256,128.3866846
강원도 홍천군 내면 구룡령로 4305 ,37.7735143,128.3740678
강원 홍천군 두촌면 장남길 81,37.9039728,128.0396581
강원 홍천군 홍천읍 설악로 2367,37.6893748,127.8839747
강원 홍천군 홍천읍 영서로 1500,37.6100762,127.8970211
강원 홍천군 홍천읍 설악로 1356,37.6893748,127.8839747
강원 홍천군 내면 구룡령로 5216,37.7735143,128.3740678
강원 홍천군 두촌면 한계길 9,37.8009893,127.9868218
강원 홍천군 화촌면 서울양양고속도로 83-1,37.770894,127.9668375
강원 홍천군 화촌면 서울양양고속도로 84-1,37.770894,127.9668375
강원 홍천군 서면 팔봉산로 561,37.6837518,127.6626225
강원 홍천군 남면 설악로 124,37.5996394,127.7623248
강원 홍천군 두촌면 설악로 3606,37.8205686,128.0023558
강원 홍천군 홍천읍 홍천로 486,37.6963781,127.8951657
강원도 홍천군 화촌면 설악로 2583,37.7434498,127.9480575
강원 홍천군 홍천읍 홍천로 388,37.6896097,127.8886601
강원 홍천군 북방면 홍천로 197,37.6913749,127.8677371
강원 홍천군 두촌면 설악로 3340,37.8003236,127.9881778
강원 홍천군 화촌면 구룡령로 40,37.7465834,127.9516422
강원 화천군 간동면 간척월명로 286,38.052877,127.8177877
강원 화천군 사내면 포화로 814,38.0667441,127.4937763
강원 화천군 하남면 춘화로 2613,38.0431611,127.7095629
강원 화천군 사내면 사내로 10-7,38.0711133,127.5231521
강원 화천군 사내면 포화로 1022,38.0605558,127.514846
강원 화천군 화천읍 평화로 117,38.1146496,127.7550448
강원 화천군 사내면 포화로 661,38.0778099,127.4868919
강원 화천군 상서면 영서로 7588,38.1838728,127.6473484
강원 화천군 하남면 춘화로 3180,38.0864432,127.6936398
강원 화천군 화천읍 평화로 523,38.1146496,127.7550448
강원 화천군 상서면 영서로 6803,38.1838728,127.6473484
강원 화천군 화천읍 평화로 1115,38.1146496,127.7550448
강원 화천군 간동면 춘양로 932,38.0286798,127.821372
 강원도 화천군 화천읍 상승로 39,38.1046046,127.7035616
강원 횡성군 안흥면 영동고속도로 153-1,37.4124674,128.1560812
강원 횡성군 둔내면 경강로 4817,37.5234046,128.2077028
강원 횡성군 갑천면 청정로 171,37.55449309999999,128.098416
강원 횡성군 강림면 주천강로 1335,37.3750137,128.1347395
강원 횡성군 횡성읍 횡성로 75,37.4617018,127.9740694
강원 횡성군 우천면 서동로 77,37.4414074,128.0638796
강원 횡성군 공근면 영서로 85,37.5243855,127.9553305
강원 횡성군 공근면 영서로 1072,37.577679,127.9065023
강원 횡성군 우천면 전재로 50,37.4457405,128.0778703
강원 횡성군 둔내면 경강로 4605,37.5234046,128.2077028
강원 횡성군 갑천면 청정로 323,37.5622449,128.1117841
강원 횡성군 청일면 청정로 838,37.5827416,128.1506654
강원 횡성군 둔내면 둔내로48번길 15,37.5111861,128.215855
강원 횡성군 둔내면 경강로둔방10길 7,37.5138822,128.2133052
강원 횡성군 둔내면 경강로 4555,37.5234046,128.2077028
강원 횡성군 안흥면 서동로 1383,37.4163048,128.1764632
강원 횡성군 횡성읍 경강로 2358,37.4862071,128.0200511
강원 횡성군 둔내면 청태산로 459,37.5228731,128.272477
강원 횡성군 안흥면 서동로 1595,37.4163356,128.1990105
강원 횡성군 우천면 전재로 49,37.4465773,128.0783244
강원 횡성군 우천면 한우로 1065,37.4723815,128.0508534
강원 횡성군 우천면 한우로 1401,37.4502675,128.0752121
강원도 횡성군 횡성읍 섬강로 386,37.5164635,128.0050307
강원 횡성군 안흥면 서동로 1094,37.4095938,128.1528969
강원 횡성군 안흥면 서동로 912,37.4106432,128.134705
강원 횡성군 횡성읍 경강로 1599,37.5071613,127.9550456
강원 횡성군 둔내면 경강로 4525,37.5234046,128.2077028
강원 횡성군 우천면 정포로 158,37.5141971,128.1044489
강원 횡성군 횡성읍 횡성로 368,37.4859257,127.9844235
강원 횡성군 둔내면 경강로 4287,37.5234046,128.2077028
강원 횡성군 서원면 경강로 800,37.526683,127.8844981
강원 횡성군 횡성읍 한우로 323,37.4869354,127.988683
경기 가평군 청평면 경춘로 1191,37.7384756,127.4237032
경기 가평군 설악면 유명로 1711,37.6768931,127.4807888
경기 가평군 가평읍 경춘로 1776,37.7976811,127.4820771
경기 가평군 청평면 구청평로 89,37.7351948,127.4145748
경기 가평군 설악면 미사리로 544,37.701486,127.5434452
경기 가평군 설악면 미사리로540번길 51,37.702608,127.5462984
경기 가평군 가평읍 경춘로 2065,37.8158957,127.5022315
경기 가평군 가평읍 경춘로 1785,37.7985576,127.4820301
경기 가평군 청평면 경춘로 1175,37.7384756,127.4237032
경기 가평군 설악면 신천중앙로 30,37.6722256,127.4913014
경기 가평군 가평읍 가화로 41-16,37.8232248,127.5150168
경기 가평군 청평면 경춘로 1013,37.7384756,127.4237032
경기 가평군 청평면 북한강로 1659,37.6696597,127.3816016
경기 가평군 조종면 비득재길 120,37.8125849,127.3413356
경기 가평군 청평면 경춘로 1484,37.7384756,127.4237032
경기 가평군 하면 청군로 1184,37.8109513,127.352212
경기 가평군 상면 청군로 450,37.7958862,127.3521492
경기 가평군 하면 청군로 1303,37.8201407,127.3450247
경기 가평군 가평읍 석봉로 237,37.8361342,127.5083611
경기 가평군 북면 가화로 687,37.9407097,127.4912991
경기 가평군 가평읍 경춘로 1741,37.7959263,127.4784853
경기 가평군 청평면 경춘로 1454,37.7384756,127.4237032
경기 가평군 북면 가화로 996,37.9407097,127.4912991
경기 가평군 청평면 경춘로 524,37.7384756,127.4237032
경기 가평군 설악면 유명로 2005,37.6876351,127.4641952
경기 가평군 상면 청군로 1070,37.7958862,127.3521492
경기 가평군 가평읍 가화로 359,37.8500845,127.5063834
경기 가평군 상면 청군로 824,37.7958862,127.3521492
경기 가평군 설악면 유명로 1335,37.6524034,127.480344
경기 가평군 청평면 경춘로 508,37.7384756,127.4237032
경기 가평군 설악면 유명로 867,37.6211856,127.4948869
경기 가평군 가평읍 경춘로 2021,37.8130768,127.499126
경기 가평군 설악면 유명로 1619,37.6737713,127.4861975
경기 가평군 청평면 경춘로 1232,37.7384756,127.4237032
경기 가평군 청평면 경춘로 257,37.7384756,127.4237032
경기 가평군 설악면 한서로 25,37.6759768,127.4965971
경기 가평군 청평면 경춘로 110,37.7384756,127.4237032
경기 가평군 상면 청군로 927,37.7958862,127.3521492
경기 가평군 하면 현창로 64,37.8202289,127.3471082
경기 가평군 청평명 경춘로 1362,37.7384756,127.4237032
경기 가평군 청평면 북한강로 2187,37.7104818,127.4003664
경기도 가평군 상면 조종로 1622,37.8049606,127.3570731
경기 가평군 청평면 경춘로 113,37.7384756,127.4237032
경기 고양시 덕양구 통일로 1228,37.7228179,126.8462747
경기 고양시 일산서구 탄중로 251 ,37.6938326,126.7729126
경기 고양시 일산동구 성현로 469 ,37.6982581,126.834435
경기 고양시 일산동구 백마로 590,37.6658874,126.8131861
경기 고양시 일산서구 덕이로 78-3,37.6910625,126.7505664
경기 고양시 덕양구 고양대로 1926,37.6444838,126.8934469
경기도 고양시 덕양구  중앙로 110 ,37.5988726,126.8746122
경기도 고양시 일산동구  호수로 453 ,37.644217,126.777081
경기 고양시 덕양구 충장로 407,37.6386417,126.8407818
경기 고양시 덕양구 토당로 104 ,37.6243539,126.8177176
경기 고양시 덕양구 호국로 1789,37.6762861,126.8748972
경기 고양시 덕양구 서오릉로 712 ,37.6400007,126.86597
경기 고양시 일산동구 무궁화로 299 ,37.6753197,126.7931709
경기 고양시 덕양구 호국로 1664,37.6762861,126.8748972
경기 고양시 일산서구 덕이로292번길 13,37.7036914,126.7336862
경기 고양시 일산동구 무궁화로 304 ,37.6750339,126.7939509
경기 고양시 일산서구 덕이로 174 ,37.6940075,126.7409597
경기 고양시 덕양구 화랑로 124 ,37.6087643,126.8699283
경기 고양시 일산서구 경의로 910,37.6984336,126.7597069
경기 고양시 덕양구 자유로 38 ,37.5789474,126.8596941
경기 고양시 덕양구 호국로 1941 ,37.6762861,126.8748972
경기 고양시 일산동구 고양대로 1064 ,37.6696082,126.809121
경기 고양시 일산동구  무궁화로 307 ,37.6757093,126.79383
경기 고양시 덕양구 호국로 1693,37.6762861,126.8748972
경기 고양시 일산서구 고양대로 535 ,37.6865485,126.7561941
